candid_str,oid,candid,mjd,fid,diffmaglim,magpsf,magap,sigmapsf,sigmagap,ra,dec,sigmara,sigmadec,isdiffpos,distpsnr1,sgscore1,field,rcid,magnr,sigmagnr,rb,magpsf_corr,magap_corr,sigmapsf_corr,sigmagap_corr,has_stamps,parent_candid
"571274293315010009","ZTF18aavqlpk",571274293315010000,58325.2742940001,2,19.8234252929688,15.25208568573,15.2974004745483,0.0281533040106297,0.00719999987632036,309.2831386,35.0195792,0.09,0.09,-1,0.242013022303581,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.649999976158142,15.25208568573,15.2974004745483,0.0281533040106297,0.00719999987632036,"",""
"572379393315010004","ZTF18aavqlpk",572379393315010000,58326.3793981001,2,19.647891998291,15.2563829421997,15.2946996688843,0.0292464029043913,0.00800000037997961,309.2831585,35.0195774,0.09,0.09,-1,0.253499776124954,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.629999995231628,15.2563829421997,15.2946996688843,0.0292464029043913,0.00800000037997961,"",""
"573348143315010002","ZTF18aavqlpk",573348143315010000,58327.3481481001,2,19.658763885498,15.2592754364014,15.2951002120972,0.0346328429877758,0.0082999998703599,309.2831481,35.0195816,0.09,0.09,-1,0.234109058976173,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.649999976158142,15.2592754364014,15.2951002120972,0.0346328429877758,0.0082999998703599,"",""
"574343953315010001","ZTF18aavqlpk",574343953315010000,58328.3439583001,2,19.4984092712402,15.243935585022,15.2746000289917,0.0238009560853243,0.00860000029206276,309.2831396,35.019574,0.09,0.09,-1,0.260651051998138,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.779999971389771,15.243935585022,15.2746000289917,0.0238009560853243,0.00860000029206276,"",""
"575339653315010003","ZTF18aavqlpk",575339653315010000,58329.3396528,2,20.0741729736328,15.2437019348145,15.279899597168,0.0305705964565277,0.00600000005215406,309.2831484,35.01957,0.09,0.09,-1,0.275803983211517,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.623333334922791,15.2437019348145,15.279899597168,0.0305705964565277,0.00600000005215406,"",""
"575402403315010003","ZTF18aavqlpk",575402403315010000,58329.4024073998,1,19.7857398986816,19.2569370269775,19.2257995605469,0.159018769860268,0.24099999666214,309.2832244,35.0196024,0.09,0.09,-1,0.29177463054657,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.563333332538605,19.2569370269775,19.2257995605469,0.159018769860268,0.24099999666214,"",""
"576373323315010002","ZTF18aavqlpk",576373323315010000,58330.3733218,2,20.1732330322266,15.2546577453613,15.2881002426147,0.0317397937178612,0.00579999992623925,309.2831559,35.019574,0.09,0.09,-1,0.264144539833069,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.523333311080933,15.2546577453613,15.2881002426147,0.0317397937178612,0.00579999992623925,"",""
"577360233315010062","ZTF18aavqlpk",577360233315010000,58331.3602315001,2,15.7267284393311,15.2373018264771,15.2850999832153,0.118657246232033,0.291599988937378,309.2831042,35.0196021,0.09,0.09,-1,0.193322047591209,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.610000014305115,15.2373018264771,15.2850999832153,0.118657246232033,0.291599988937378,"",""
"578238663315010002","ZTF18aavqlpk",578238663315010000,58332.2386690001,1,20.7866401672363,19.3164405822754,19.3166007995605,0.149894237518311,0.100199997425079,309.2831873,35.0196423,0.09,0.09,-1,0.136474564671516,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.660000026226044,19.3164405822754,19.3166007995605,0.149894237518311,0.100199997425079,"",""
"579319823315010006","ZTF18aavqlpk",579319823315010000,58333.3198263999,2,20.6700382232666,15.2239627838135,15.2718000411987,0.033196859061718,0.0044999998062849,309.2831551,35.0195738,0.09,0.09,-1,0.26448130607605,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.579999983310699,15.2239627838135,15.2718000411987,0.033196859061718,0.0044999998062849,"",""
"580350723315010014","ZTF18aavqlpk",580350723315010000,58334.3507292001,2,20.75341796875,15.2227344512939,15.2670001983643,0.0347368381917477,0.00419999985024333,309.2831399,35.0195827,0.09,0.09,-1,0.229320093989372,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.543333351612091,15.2227344512939,15.2670001983643,0.0347368381917477,0.00419999985024333,"",""
"582340233315010018","ZTF18aavqlpk",582340233315010000,58336.3402315001,2,20.7279891967773,15.2331275939941,15.2596998214722,0.0228038355708122,0.00419999985024333,309.2831479,35.0195682,0.09,0.09,-1,0.282159835100174,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.660000026226044,15.2331275939941,15.2596998214722,0.0228038355708122,0.00419999985024333,"",""
"583370713315010006","ZTF18aavqlpk",583370713315010000,58337.3707176,1,20.6455116271973,19.4326438903809,19.2796001434326,0.156347244977951,0.0986000001430511,309.2833985,35.0195865,0.09,0.09,-1,0.788399815559387,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.586666643619537,19.4326438903809,19.2796001434326,0.156347244977951,0.0986000001430511,"",""
"584332663315010025","ZTF18aavqlpk",584332663315010000,58338.3326619999,2,20.8339862823486,15.2194557189941,15.2609996795654,0.0291106291115284,0.00410000002011657,309.2831355,35.0195813,0.09,0.09,-1,0.234942808747292,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.823333323001862,15.2194557189941,15.2609996795654,0.0291106291115284,0.00410000002011657,"",""
"584364343315010003","ZTF18aavqlpk",584364343315010000,58338.3643403002,1,20.8759155273438,19.4014873504639,19.4158992767334,0.137225359678268,0.101800002157688,309.2833374,35.0195941,0.09,0.09,-1,0.608079969882965,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.693333327770233,19.4014873504639,19.4158992767334,0.137225359678268,0.101800002157688,"",""
"586304823315010007","ZTF18aavqlpk",586304823315010000,58340.3048263998,2,20.6349143981934,15.224702835083,15.2643995285034,0.0403168611228466,0.00480000022798777,309.2831539,35.0195702,0.09,0.09,-1,0.276796072721481,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.790000021457672,15.224702835083,15.2643995285034,0.0403168611228466,0.00480000022798777,"",""
"588327143315010010","ZTF18aavqlpk",588327143315010000,58342.3271412002,2,20.5394535064697,15.2233562469482,15.2679996490479,0.0273933690041304,0.00460000010207295,309.2831505,35.0195742,0.09,0.09,-1,0.261301726102829,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.790000021457672,15.2233562469482,15.2679996490479,0.0273933690041304,0.00460000010207295,"",""
"589306333315010005","ZTF18aavqlpk",589306333315010000,58343.3063309998,1,20.869535446167,19.312479019165,19.2301006317139,0.144823774695396,0.0868000015616417,309.2833146,35.0195799,0.09,0.09,-1,0.564273774623871,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.653333306312561,19.312479019165,19.2301006317139,0.144823774695396,0.0868000015616417,"",""
"589326973315010011","ZTF18aavqlpk",589326973315010000,58343.3269791999,2,20.8412437438965,15.2211780548096,15.2424001693726,0.0339826866984367,0.00410000002011657,309.2831559,35.0195702,0.09,0.09,-1,0.277650147676468,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.803333342075348,15.2211780548096,15.2424001693726,0.0339826866984367,0.00410000002011657,"",""
"590304223315010020","ZTF18aavqlpk",590304223315010000,58344.3042245,2,20.7693958282471,15.2064819335938,15.2552003860474,0.0293751321732998,0.00419999985024333,309.2831503,35.0195752,0.09,0.09,-1,0.257660001516342,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.813333332538605,15.2064819335938,15.2552003860474,0.0293751321732998,0.00419999985024333,"",""
"590341073315010004","ZTF18aavqlpk",590341073315010000,58344.3410764001,1,20.9078369140625,19.2087745666504,18.9838008880615,0.156180709600449,0.0662999972701073,309.2833604,35.0194955,0.09,0.09,-1,0.844044327735901,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.526666641235352,19.2087745666504,18.9838008880615,0.156180709600449,0.0662999972701073,"",""
"591310963315010003","ZTF18aavqlpk",591310963315010000,58345.3109606002,1,20.8347206115723,19.3116188049316,19.2740993499756,0.142176941037178,0.0920000001788139,309.2833076,35.0196301,0.09,0.09,-1,0.493845522403717,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.600000023841858,19.3116188049316,19.2740993499756,0.142176941037178,0.0920000001788139,"",""
"591326343315010004","ZTF18aavqlpk",591326343315010000,58345.3263425999,2,20.8213901519775,15.2166433334351,15.2564001083374,0.0269418247044086,0.00419999985024333,309.2831444,35.0195664,0.09,0.09,-1,0.288110882043839,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.810000002384186,15.2166433334351,15.2564001083374,0.0269418247044086,0.00419999985024333,"",""
"592312963315010009","ZTF18aavqlpk",592312963315010000,58346.312963,2,20.8721160888672,15.226731300354,15.2568998336792,0.0319303199648857,0.00419999985024333,309.2831502,35.0195729,0.09,0.09,-1,0.265867859125137,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.763333320617676,15.226731300354,15.2568998336792,0.0319303199648857,0.00419999985024333,"",""
"592319983315010004","ZTF18aavqlpk",592319983315010000,58346.3199884002,1,20.9758586883545,19.3290214538574,19.2808990478516,0.120714604854584,0.0860000029206276,309.2832671,35.0195976,0.09,0.09,-1,0.410430163145065,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.730000019073486,19.3290214538574,19.2808990478516,0.120714604854584,0.0860000029206276,"",""
"593413033315010008","ZTF18aavqlpk",593413033315010000,58347.4130324,2,20.3144340515137,15.219349861145,15.2811002731323,0.0250020697712898,0.00490000005811453,309.2831936,35.0195867,0.09,0.09,-1,0.264516144990921,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.79666668176651,15.219349861145,15.2811002731323,0.0250020697712898,0.00490000005811453,"",""
"594349813315010006","ZTF18aavqlpk",594349813315010000,58348.3498148001,1,21.0111122131348,19.1683616638184,19.1882991790771,0.117457672953606,0.0772999972105026,309.28325,35.0195851,0.09,0.09,-1,0.389133632183075,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.696666657924652,19.1683616638184,19.1882991790771,0.117457672953606,0.0772999972105026,"",""
"595318793315010045","ZTF18aavqlpk",595318793315010000,58349.3187962999,2,20.6990528106689,15.2013559341431,15.2580003738403,0.028674703091383,0.00430000014603138,309.2831507,35.0195732,0.09,0.09,-1,0.26494362950325,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.676666676998138,15.2013559341431,15.2580003738403,0.028674703091383,0.00430000014603138,"",""
"595368613315010003","ZTF18aavqlpk",595368613315010000,58349.3686111001,1,20.9616546630859,19.23903465271,18.9997005462646,0.128141641616821,0.0679000020027161,309.2833263,35.0195493,0.09,0.09,-1,0.647857487201691,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.506666660308838,19.23903465271,18.9997005462646,0.128141641616821,0.0679000020027161,"",""
"596340173315010006","ZTF18aavqlpk",596340173315010000,58350.3401735998,1,20.7025909423828,19.2227916717529,19.0932006835938,0.137006178498268,0.088699996471405,309.2833642,35.0195488,0.09,0.09,-1,0.745230913162231,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.579999983310699,19.2227916717529,19.0932006835938,0.137006178498268,0.088699996471405,"",""
"596361953315010010","ZTF18aavqlpk",596361953315010000,58350.3619559999,2,20.890308380127,15.2165803909302,15.2547998428345,0.0285771209746599,0.00410000002011657,309.2831498,35.0195715,0.09,0.09,-1,0.270771652460098,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.803333342075348,15.2165803909302,15.2547998428345,0.0285771209746599,0.00410000002011657,"",""
"597362173315010001","ZTF18aavqlpk",597362173315010000,58351.3621759,2,20.3513603210449,15.2278900146484,15.2814998626709,0.029914852231741,0.00480000022798777,309.2831677,35.0195299,0.09,0.09,-1,0.426536530256271,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.726666688919067,15.2278900146484,15.2814998626709,0.029914852231741,0.00480000022798777,"",""
"598277223315010004","ZTF18aavqlpk",598277223315010000,58352.2772221998,2,20.4424057006836,15.2237911224365,15.2516002655029,0.0290554221719503,0.00490000005811453,309.2831384,35.0195741,0.09,0.09,-1,0.260382473468781,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.790000021457672,15.2237911224365,15.2516002655029,0.0290554221719503,0.00490000005811453,"",""
"598341513315010003","ZTF18aavqlpk",598341513315010000,58352.3415162,1,20.1071224212646,19.2767295837402,19.2574005126953,0.121335379779339,0.178299993276596,309.2832335,35.0196145,0.09,0.09,-1,0.295131027698517,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.839999973773956,19.2767295837402,19.2574005126953,0.121335379779339,0.178299993276596,"",""
"599214273315010001","ZTF18aavqlpk",599214273315010000,58353.2142707999,2,20.44287109375,15.2326545715332,15.2680997848511,0.0334083624184132,0.00499999988824129,309.2831399,35.0195693,0.09,0.09,-1,0.277553826570511,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.740000009536743,15.2326545715332,15.2680997848511,0.0334083624184132,0.00499999988824129,"",""
"599336033315010002","ZTF18aavqlpk",599336033315010000,58353.3360301,2,20.4138164520264,15.2169342041016,15.2631998062134,0.0367167145013809,0.00499999988824129,309.2831497,35.0195759,0.09,0.09,-1,0.254975318908691,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.676666676998138,15.2169342041016,15.2631998062134,0.0367167145013809,0.00499999988824129,"",""
"600272593315010003","ZTF18aavqlpk",600272593315010000,58354.2725926,2,20.0859928131104,15.2440214157104,15.2793998718262,0.0283230394124985,0.00600000005215406,309.2831401,35.0195771,0.09,0.09,-1,0.249468252062798,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.773333311080933,15.2440214157104,15.2793998718262,0.0283230394124985,0.00600000005215406,"",""
"600357743315010004","ZTF18aavqlpk",600357743315010000,58354.3577430998,2,19.9294910430908,15.2242603302002,15.2777004241943,0.0328192226588726,0.00630000000819564,309.2831545,35.0195799,0.09,0.09,-1,0.242516458034515,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.819999992847443,15.2242603302002,15.2777004241943,0.0328192226588726,0.00630000000819564,"",""
"601278423315010002","ZTF18aavqlpk",601278423315010000,58355.2784258998,2,20.1655426025391,15.2247896194458,15.2712001800537,0.0368983522057533,0.00570000009611249,309.2831377,35.0195858,0.09,0.09,-1,0.218379214406013,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.649999976158142,15.2247896194458,15.2712001800537,0.0368983522057533,0.00570000009611249,"",""
"602194403315010006","ZTF18aavqlpk",602194403315010000,58356.1944097001,2,19.9329090118408,15.2277698516846,15.2909002304077,0.0367944575846195,0.00659999996423721,309.2831342,35.0195806,0.09,0.09,-1,0.237762033939362,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.706666648387909,15.2277698516846,15.2909002304077,0.0367944575846195,0.00659999996423721,"",""
"602273283315010004","ZTF18aavqlpk",602273283315010000,58356.2732870001,2,19.9766006469727,15.2328472137451,15.254599571228,0.0410104840993881,0.00620000017806888,309.2831544,35.01958,0.09,0.09,-1,0.242113873362541,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.783333361148834,15.2328472137451,15.254599571228,0.0410104840993881,0.00620000017806888,"",""
"603206053315010005","ZTF18aavqlpk",603206053315010000,58357.2060532002,2,19.7014942169189,15.2490892410278,15.288800239563,0.0228415541350842,0.00680000009015203,309.2831439,35.0195628,0.09,0.09,-1,0.301023125648499,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.889999985694885,15.2490892410278,15.288800239563,0.0228415541350842,0.00680000009015203,"",""
"603305633315010001","ZTF18aavqlpk",603305633315010000,58357.3056366001,2,19.7715606689453,15.2301092147827,15.2891998291016,0.0264353062957525,0.00669999979436398,309.2831597,35.019577,0.09,0.09,-1,0.255638897418976,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.873333334922791,15.2301092147827,15.2891998291016,0.0264353062957525,0.00669999979436398,"",""
"605193743315010001","ZTF18aavqlpk",605193743315010000,58359.1937500001,2,19.0807723999023,15.2626399993896,15.3072996139526,0.0296698044985533,0.013399999588728,309.2831387,35.019564,0.09,0.09,-1,0.296701520681381,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.730000019073486,15.2626399993896,15.3072996139526,0.0296698044985533,0.013399999588728,"",""
"605295213315010000","ZTF18aavqlpk",605295213315010000,58359.2952199001,2,20.3904285430908,15.2406568527222,15.2915000915527,0.0345221124589443,0.00510000018402934,309.2831437,35.0195868,0.09,0.09,-1,0.214642614126205,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.763333320617676,15.2406568527222,15.2915000915527,0.0345221124589443,0.00510000018402934,"",""
"606275123315010004","ZTF18aavqlpk",606275123315010000,58360.2751273001,2,20.3131141662598,15.2508087158203,15.2791004180908,0.0359951220452785,0.00510000018402934,309.2831528,35.019549,0.09,0.09,-1,0.35224524140358,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.756666660308838,15.2508087158203,15.2791004180908,0.0359951220452785,0.00510000018402934,"",""
"607208613315010043","ZTF18aavqlpk",607208613315010000,58361.2086111,1,20.5721836090088,19.4208812713623,19.2705993652344,0.178126156330109,0.0991000011563301,309.2832448,35.0194239,0.09,0.09,-1,0.857141554355621,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.403333336114883,19.4208812713623,19.2705993652344,0.178126156330109,0.0991000011563301,"",""
"607254243315010005","ZTF18aavqlpk",607254243315010000,58361.2542476999,2,20.5898857116699,15.250542640686,15.2931003570557,0.0283239278942347,0.00460000010207295,309.2831435,35.0195651,0.09,0.09,-1,0.292717188596725,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.783333361148834,15.250542640686,15.2931003570557,0.0283239278942347,0.00460000010207295,"",""
"608183413315010003","ZTF18aavqlpk",608183413315010000,58362.1834144001,2,20.765697479248,15.262677192688,15.2897996902466,0.0353570878505707,0.00430000014603138,309.2831458,35.0195629,0.09,0.09,-1,0.300859272480011,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.810000002384186,15.262677192688,15.2897996902466,0.0353570878505707,0.00430000014603138,"",""
"609194163315010002","ZTF18aavqlpk",609194163315010000,58363.1941666999,1,20.221643447876,19.4610042572021,19.2521991729736,0.198832213878632,0.127000004053116,309.2832021,35.0195419,0.09,0.09,-1,0.416715919971466,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.400000005960464,19.4610042572021,19.2521991729736,0.198832213878632,0.127000004053116,"",""
"609252933315010003","ZTF18aavqlpk",609252933315010000,58363.2529397998,2,20.6575870513916,15.2749929428101,15.3038997650146,0.0311200451105833,0.00460000010207295,309.283156,35.0195618,0.09,0.09,-1,0.307600826025009,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.790000021457672,15.2749929428101,15.3038997650146,0.0311200451105833,0.00460000010207295,"",""
"610184583315010006","ZTF18aavqlpk",610184583315010000,58364.1845832998,2,20.6226501464844,15.2633266448975,15.3016996383667,0.0258864089846611,0.00460000010207295,309.2831509,35.0195511,0.09,0.09,-1,0.344214469194412,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.776666641235352,15.2633266448975,15.3016996383667,0.0258864089846611,0.00460000010207295,"",""
"610232243315010003","ZTF18aavqlpk",610232243315010000,58364.2322454001,1,20.8852882385254,19.3906593322754,19.2465000152588,0.148925691843033,0.0843999981880188,309.2832486,35.0195835,0.09,0.09,-1,0.389064252376556,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.536666691303253,19.3906593322754,19.2465000152588,0.148925691843033,0.0843999981880188,"",""
"611204053315010004","ZTF18aavqlpk",611204053315010000,58365.2040508999,2,20.8181819915771,15.2801027297974,15.3059997558594,0.0410979203879833,0.00439999997615814,309.2831493,35.01956,0.09,0.09,-1,0.311901539564133,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.726666688919067,15.2801027297974,15.3059997558594,0.0410979203879833,0.00439999997615814,"",""
"611279963315010005","ZTF18aavqlpk",611279963315010000,58365.2799653001,1,20.7503318786621,19.2617530822754,19.1870994567871,0.110385619103909,0.0874999985098839,309.2832701,35.0195576,0.09,0.09,-1,0.496401578187943,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.783333361148834,19.2617530822754,19.1870994567871,0.110385619103909,0.0874999985098839,"",""
"612267963315010006","ZTF18aavqlpk",612267963315010000,58366.2679630001,1,20.9307270050049,19.2834510803223,19.2807006835938,0.10981573164463,0.0832000002264977,309.2832559,35.0195757,0.09,0.09,-1,0.423033058643341,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.723333358764648,19.2834510803223,19.2807006835938,0.10981573164463,0.0832000002264977,"",""
"612323583315010016","ZTF18aavqlpk",612323583315010000,58366.3235880001,2,20.5260829925537,15.2629995346069,15.3051996231079,0.0243684984743595,0.00460000010207295,309.2831508,35.0195782,0.09,0.09,-1,0.247083321213722,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.753333330154419,15.2629995346069,15.3051996231079,0.0243684984743595,0.00460000010207295,"",""
"613277373315010010","ZTF18aavqlpk",613277373315010000,58367.2773727002,1,20.909854888916,19.3095397949219,19.4265003204346,0.100021854043007,0.100199997425079,309.2832299,35.0195776,0.09,0.09,-1,0.359987735748291,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.810000002384186,19.3095397949219,19.4265003204346,0.100021854043007,0.100199997425079,"",""
"613323943315010026","ZTF18aavqlpk",613323943315010000,58367.3239468001,2,20.7301826477051,15.2615776062012,15.3014001846313,0.0278620719909668,0.00439999997615814,309.2831527,35.0195816,0.09,0.09,-1,0.235661536455154,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.786666691303253,15.2615776062012,15.3014001846313,0.0278620719909668,0.00439999997615814,"",""
"614255453315010007","ZTF18aavqlpk",614255453315010000,58368.2554513998,1,20.9772891998291,19.2204113006592,19.2241992950439,0.0898148566484451,0.0785999968647957,309.283246,35.0195741,0.09,0.09,-1,0.403790980577469,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.836666643619537,19.2204113006592,19.2241992950439,0.0898148566484451,0.0785999968647957,"",""
"614278693315010011","ZTF18aavqlpk",614278693315010000,58368.2786921002,2,20.8309803009033,15.268406867981,15.3185997009277,0.0371969230473042,0.00439999997615814,309.2831429,35.019572,0.09,0.09,-1,0.267846584320068,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.813333332538605,15.268406867981,15.3185997009277,0.0371969230473042,0.00439999997615814,"",""
"615191003315010004","ZTF18aavqlpk",615191003315010000,58369.1910068998,2,20.8376941680908,15.2933387756348,15.3221998214722,0.0354411154985428,0.00439999997615814,309.2831355,35.0195633,0.09,0.09,-1,0.299609005451202,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.730000019073486,15.2933387756348,15.3221998214722,0.0354411154985428,0.00439999997615814,"",""
"615278553315010006","ZTF18aavqlpk",615278553315010000,58369.2785532,1,20.9234447479248,19.2092609405518,19.2138996124268,0.0987080410122871,0.0830999985337257,309.2832113,35.0195696,0.09,0.09,-1,0.345017433166504,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.766666650772095,19.2092609405518,19.2138996124268,0.0987080410122871,0.0830999985337257,"",""
"616245863315010005","ZTF18aavqlpk",616245863315010000,58370.2458680999,1,20.7578773498535,19.3241672515869,19.1728992462158,0.116030797362328,0.0850000008940697,309.2832556,35.0195538,0.09,0.09,-1,0.474028259515762,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.759999990463257,19.3241672515869,19.1728992462158,0.116030797362328,0.0850000008940697,"",""
"616276843315010019","ZTF18aavqlpk",616276843315010000,58370.2768402998,2,20.6843433380127,15.2716569900513,15.3256998062134,0.0294732432812452,0.00460000010207295,309.2831424,35.0195824,0.09,0.09,-1,0.230387657880783,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.783333361148834,15.2716569900513,15.3256998062134,0.0294732432812452,0.00460000010207295,"",""
"617270463315010004","ZTF18aavqlpk",617270463315010000,58371.2704630001,1,21.0512752532959,19.2759666442871,19.2061996459961,0.0947651788592339,0.0753000006079674,309.2832682,35.0195654,0.09,0.09,-1,0.474371433258057,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.736666679382324,19.2759666442871,19.2061996459961,0.0947651788592339,0.0753000006079674,"",""
"617298703315010009","ZTF18aavqlpk",617298703315010000,58371.2987036998,2,20.5612316131592,15.2691535949707,15.3374004364014,0.0303331892937422,0.00460000010207295,309.2831422,35.0195665,0.09,0.09,-1,0.287616789340973,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.763333320617676,15.2691535949707,15.3374004364014,0.0303331892937422,0.00460000010207295,"",""
"618257993315010007","ZTF18aavqlpk",618257993315010000,58372.2579977,1,20.750545501709,19.4194145202637,19.3878993988037,0.149157822132111,0.102799996733665,309.2833538,35.0196195,0.09,0.09,-1,0.633993923664093,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.656666696071625,19.4194145202637,19.3878993988037,0.149157822132111,0.102799996733665,"",""
"618304023315010005","ZTF18aavqlpk",618304023315010000,58372.3040278,2,20.3500938415527,15.3026180267334,15.3555002212524,0.0215660035610199,0.00499999988824129,309.2831476,35.0195557,0.09,0.09,-1,0.327015280723572,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.726666688919067,15.3026180267334,15.3555002212524,0.0215660035610199,0.00499999988824129,"",""
"619257823315010005","ZTF18aavqlpk",619257823315010000,58373.2578241001,1,20.7507133483887,19.2950134277344,19.2978992462158,0.104286901652813,0.0926000028848648,309.2832549,35.0195588,0.09,0.09,-1,0.460043728351593,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.813333332538605,19.2950134277344,19.2978992462158,0.104286901652813,0.0926000028848648,"",""
"619277083315010003","ZTF18aavqlpk",619277083315010000,58373.2770833001,2,20.5063323974609,15.3023118972778,15.3521003723145,0.0236269943416119,0.00480000022798777,309.283143,35.0195813,0.09,0.09,-1,0.234378859400749,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.779999971389771,15.3023118972778,15.3521003723145,0.0236269943416119,0.00480000022798777,"",""
"620252373315010004","ZTF18aavqlpk",620252373315010000,58374.2523726998,1,20.8706302642822,19.4404125213623,19.4083995819092,0.141072988510132,0.102200001478195,309.2833446,35.0196012,0.09,0.09,-1,0.621119797229767,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.649999976158142,19.4404125213623,19.4083995819092,0.141072988510132,0.102200001478195,"",""
"621187973315010006","ZTF18aavqlpk",621187973315010000,58375.1879745,2,20.7745513916016,15.3127288818359,15.3529996871948,0.0340178310871124,0.00460000010207295,309.2831435,35.0195761,0.09,0.09,-1,0.253128618001938,0.352764993906021,687,33,14.7749996185303,0.0149999996647239,0.806666672229767,15.3127288818359,15.3529996871948,0.0340178310871124,0.00460000010207295,"",""
"621286303315010005","ZTF18aavqlpk",621286303315010000,58375.2863079002,1,20.943323135376,19.2894763946533,19.359899520874,0.0989608466625214,0.0952000021934509,309.2832263,35.0195813,0.09,0.09,-1,0.343129515647888,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.740000009536743,19.2894763946533,19.359899520874,0.0989608466625214,0.0952000021934509,"",""
"622232043315010004","ZTF18aavqlpk",622232043315010000,58376.2320486,1,20.9056262969971,19.2827129364014,19.1881999969482,0.0989304631948471,0.0829999968409538,309.2832333,35.0195905,0.09,0.09,-1,0.337764918804169,0.352764993906021,687,33,18.80299949646,0.025000000372529,0.756666660308838,19.2827129364014,19.1881999969482,0.0989304631948471,0.0829999968409538,"",""
